domena,ID reg,ID drzitela,Stav domeny,NS1,NS2,NS3,NS4,datum exspiracie
autoskola-findra.sk,ELBI-0002,ELB-3NP9WCDUEHSR,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.01.2020
autoskolaherbie.sk,ELBI-0002,MIRO-1174-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.04.2020
autoskolapezinok.sk,ELBI-0002,ELB-PAGHMAS1N3CP,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.01.2020
autosmy.sk,ELBI-0002,JARO-0528,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.08.2019
avabyty.sk,ELBI-0002,AVAS-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.12.2019
avajett.sk,ELBI-0002,AVAS-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.01.2020
avastav.sk,ELBI-0002,AVAS-0001-1037,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.04.2020
avats.sk,ELBI-0002,OTOA-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.09.2019
aveinvest.sk,ELBI-0002,AVEI-0005,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,04.07.2019
aview.sk,ELBI-0002,ELB-6V4J7RTTDQB0,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.04.2020
avipro.sk,JOZE-2815,JOZE-1215,OK,ns1.avipro.sk,ns2.avipro.sk,ns3.avipro.sk,,07.05.2020
avonprotidomacemunasiliu.sk,ELBI-0002,AVON-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.09.2019
awer.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
axess.sk,ELBI-0002,AXES-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.05.2020
axton.sk,ELBI-0002,166I-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.02.2020
ayala.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.04.2020
azaltovic.sk,ELBI-0002,ELB-O60P6SFCXXTJ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.08.2019
azimut-es.sk,ELBI-0002,VNET-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.04.2020
azzurroslovakia.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.04.2020
ba-lesopark.sk,ELBI-0002,ELB-TSALO3K02DPH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.01.2020
ba-rrg.sk,ELBI-0002,ELB-ZIA3959D9FXB,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.01.2020
babkove-divadlo.sk,ELBI-0002,BRAT-0041,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.11.2019
babkovedivadlo.sk,ELBI-0002,BRAT-0041,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.11.2019
baby-dom.sk,ELBI-0002,ELB-5JGP9H3SJ82R,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.03.2020
babymania.sk,ELBI-0002,ELB-LVOGSWSSB45U,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.06.2019
babysitterky.sk,ELBI-0002,ELB-GYBBL8N7DWAN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.08.2019
badin.sk,ELBI-0002,PAGE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.09.2019
balazmaja.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.09.2019
balesopark.sk,ELBI-0002,ELB-QLTQWC97K1YO,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.01.2020
balgova.sk,ELBI-0002,ELB-6W0M8KWFO0JS,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.05.2020
balkona.sk,ELBI-0002,LADI-0650-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.07.2019
balkonovekvety.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,06.01.2020
balonovevyzdoby.sk,ELBI-0002,BCMA-0032-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.03.2020
balonparty.sk,ELBI-0002,GRAN-0055,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.09.2019
bamatstav.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.02.2020
bambiroxy.sk,ELBI-0002,PIZZ-0019-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.11.2019
bambusovehodinky.sk,ELBI-0002,TOMU-0020,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.01.2020
banask.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.01.2020
bankaprepodnikatelov.sk,ELBI-0002,UNIB-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.11.2019
bankovetajomstvo.sk,ELBI-0002,ELB-363HI6N7L481,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.01.2020
barathphoto.sk,ELBI-0002,BCMA-0032-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.01.2020
barberservis.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.07.2019
basler.sk,ELBI-0002,BLER-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.08.2019
bauintegra.sk,ELBI-0002,BAUI-0007,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.08.2019
bauron.sk,ELBI-0002,ELB-81YYUYQLD33C,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.07.2019
bayo-s.sk,ELBI-0002,ELB-QEIN99OLPD3B,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,31.05.2019
bbin.sk,ELBI-0002,ELB-WS5DYRXPKMB7,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.03.2020
bbnotar.sk,ELBI-0002,JURI-0023,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.08.2019
bbpreprava.sk,ELBI-0002,ELB-L62CEWNMXXS1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.04.2020
bbrent.sk,ELBI-0002,PAVE-0076-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.11.2019
bbrsro.sk,ELBI-0002,ELB-ZQE50184NAWC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.04.2020
bbtrails.sk,ELBI-0002,ELB-7NE3CQNHOGF6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.11.2019
bcinvest.sk,ELBI-0002,BCIN-0003-1465,OK,ns.inetadmin.eu,ns.inetadmin.cz,ns.inetadmin.sk,,01.10.2019
be-well.sk,ELBI-0002,ELB-M5VSIS5UWPN7,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.09.2019
be2can.sk,ELBI-0002,FILM-0013,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.08.2019
bebedo.sk,ELBI-0002,ELB-0TEZ2V0FSSBN,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.01.2020
bedmintonpuchov.sk,ELBI-0002,ELB-PPE9RMRN3V7J,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
behr.sk,ELBI-0002,AUTO-0032,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.03.2020
bejmode.sk,ELBI-0002,JOZE-1570-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.02.2020
bekamedia.sk,ELBI-0002,MULT-0081,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.10.2019
beladent.sk,ELBI-0002,ELB-NZIICF5XX40D,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.11.2019
bellusgarden.sk,ELBI-0002,ELB-JS20V2RYGYQG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,02.04.2020
belot.sk,ELBI-0002,EFFE-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.08.2019
bencesek.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
bencze.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.05.2020
benihana.sk,ELBI-0002,HLBO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.02.2020
benkipotery.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.03.2020
beracha.sk,ELBI-0002,BERA-0004,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
berbatoh.sk,ELBI-0002,ELB-PPX4UJ45XGIP,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.09.2019
beso.sk,ELBI-0002,ELB-UO73CIGBII7G,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.03.2020
bestcube.sk,ELBI-0002,ELB-HF5BAIXU2Q7S,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.10.2019
besthosting.sk,ELBI-0002,ELB-JC6Y2B624YMZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.08.2019
bestprint.sk,ELBI-0002,ELB-C79SSOS443C8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.01.2020
betonovepotery.sk,ELBI-0002,ARPD-0012,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.11.2019
bew.sk,ELBI-0002,BEWI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.11.2019
bezpecnadomacnost.sk,ELBI-0002,LURP-0001,OK,ns.inetadmin.sk,ns.inetadmin.cz,ns.inetadmin.eu,,20.03.2020
bicyklovna.sk,ELBI-0002,ELB-S8A3IZWRW289,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.09.2019
biketeam.sk,ELBI-0002,H532033,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.02.2020
biketrialshow.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.09.2019
bimber.sk,ELBI-0002,ELB-FUK18XLCIVMQ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2019
biodetoxpuchov.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.11.2019
bioideal.sk,ELBI-0002,ELB-PGSF4PAFOHG6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.08.2019
biologickaliecba.sk,ELBI-0002,ELB-8HFIPGRTVZR5,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.04.2020
biologickaterapia.sk,ELBI-0002,C4PI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.04.2020
biorakytnik.sk,ELBI-0002,INFO-0074-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.03.2020
biosimilarnelieky.sk,ELBI-0002,ELB-8U3QYVKEKCNV,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2019
biosimilary.sk,ELBI-0002,ELB-QD02T85ZVVO9,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.10.2019
biosugescia.sk,ELBI-0002,ELB-5GLN1MD46JZX,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.01.2020
biotatry.sk,ELBI-0002,ELB-6T89IPWZSOCD,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.03.2020
biox.sk,ELBI-0002,ELB-TA8T8HTMK87Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.12.2019
bioxa.sk,ELBI-0002,BIOX-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.07.2019
birding.sk,ELBI-0002,FRAN-0033,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.10.2019
bitcoinexchange.sk,ELBI-0002,CANEVENTURES,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.06.2020
bittnertravel.sk,ELBI-0002,BITT-0008-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.10.2019
bizovne.sk,ELBI-0002,ELB-HX8YQRL4E0ZM,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.12.2019
bizut.sk,ELBI-0002,JNRA-0010,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.01.2020
bkauto.sk,ELBI-0002,ELB-YPH6L5I9CJ86,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.12.2019
bkkovotrade.sk,ELBI-0002,BKKO-0002-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.10.2019
blackhole.sk,WEBS-0001,WS-5407,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,14.01.2020
blato.sk,ELBI-0002,ELB-JN3PZIHSHZPH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.07.2019
blinnker.sk,ELBI-0002,TERA-0017,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.02.2020
bloghero.sk,ELBI-0002,ELB-PQGVG98E6R4Y,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,25.04.2020
blueweb.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.01.2020
blwb.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.02.2020
bmkconsulting.sk,ELBI-0002,VDES-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.03.2020
bmvreal.sk,ELBI-0002,KOTE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.06.2019
bmx-raca.sk,ELBI-0002,BMXK-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.07.2019
bngpneu.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.07.2019
bobosro.sk,ELBI-0002,BOBO-0006,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,13.03.2020
bohacek.sk,ELBI-0002,ELB-7VWNAQ54175Z,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,01.10.2019
bohynelasky.sk,ELBI-0002,VKOB-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.03.2020
bonitacasa.sk,ELBI-0002,ELB-549DHK1LUKVG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.01.2020
borikova.sk,ELBI-0002,JUAL-0014,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.05.2020
borneo.sk,ELBI-0002,ELB-HTX4GURUDE96,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,06.01.2020
bosch-krmivo.sk,ELBI-0002,ELB-38DNY6GP3Z5P,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.06.2020
boschfleet.sk,ELBI-0002,ELB-9K75TBGXA9TI,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.07.2019
bosianskakozeluzna.sk,ELBI-0002,BOIA-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.12.2019
bowlingmotel.sk,ELBI-0002,ELB-MRY1FJOO45OS,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.08.2019
bpelektrik.sk,ELBI-0002,ELB-1RFIDFNZ29UQ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.12.2019
branka.sk,ELBI-0002,ELB-667UW7JP8NJD,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.02.2020
bratislava-letisko.sk,ELBI-0002,VLAD-1231,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.08.2019
bratislavadnes.sk,ELBI-0002,ELB-A09KGHTTA0VX,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.11.2019
bratislavasity.sk,ELBI-0002,RAIN-0011,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.05.2020
bratislavskylesopark.sk,ELBI-0002,ELB-4X7L1P92QB7E,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.01.2020
braxis.sk,ELBI-0002,ELB-INEXSNIQKPY3,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.11.2019
bremaeconomy.sk,ELBI-0002,BREM-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.10.2019
breviar.sk,QDIG-0003,KONF-0001,OK,ns1.q7.sk,ns2.q7.sk,,,26.05.2020
brewmonk.sk,ELBI-0002,ELB-CDZSDTNZOHA6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.10.2019
brindza.sk,WEBS-0001,WS-12717,OK,ns1.websupport.sk,ns2.websupport.sk,ns3.websupport.sk,,08.12.2019
brinkmann.sk,ELBI-0002,OPOI-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.06.2019
broker-pool.sk,ELBI-0002,UNIV-0036,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,29.07.2019
brozphoto.sk,ELBI-0002,ELB-K3KJN6LFPE2L,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.08.2019
bruxsafol-sv.sk,ELBI-0002,BCMA-0032-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.03.2020
bscomp.sk,ELBI-0002,BSCO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.02.2020
bsstn.sk,ELBI-0002,ELB-OHICH9QSFQ2R,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.09.2019
buba-market.sk,ELBI-0002,ELB-HA12A4DPCF3Q,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.07.2019
bubamarket.sk,ELBI-0002,ELB-LYFJ3MVX5UQ1,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.07.2019
budaj.sk,CREO-0007,PETER,OK,ns1.creodat.com,ns2.creodat.com,ns3.creodat.com,,02.11.2019
budajova.sk,CREO-0007,MARTINA,OK,ns1.creodat.com,ns2.creodat.com,ns3.creodat.com,,27.02.2020
bufetamfik.sk,ELBI-0002,ELB-F0CLG95XW2RG,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.04.2020
bup.sk,ELBI-0002,BUSI-0022,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.11.2019
burom.sk,ELBI-0002,ELB-B16V8CYN5E42,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.09.2019
burzand.sk,ELBI-0002,ELB-S3QID7GBNKU4,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.10.2019
busbud.sk,ELBI-0002,ELB-SJSG4ATA7ALZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.09.2019
busfor.sk,ELBI-0002,ELB-65MWNIDGNQ9I,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,15.08.2019
buslaci.sk,ELBI-0002,DESI-0030-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.03.2020
bustransfer.sk,ELBI-0002,ELB-DUSQBMAOMY6V,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.11.2019
buxa.sk,ELBI-0002,ELB-EG0Q8WSPB3LM,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.06.2019
bytovkyborovce.sk,ELBI-0002,ELB-YZGVIAFE2SQE,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.02.2020
bytovkytrebatice.sk,ELBI-0002,ELB-G5U7ONI4ANLX,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,21.05.2020
byty-pupavova.sk,ELBI-0002,ELB-AH2VLBW7Z290,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.02.2020
bytypiestany.sk,ELBI-0002,ELB-W52MOGTNQFOA,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.11.2019
bytystarepiestany.sk,ELBI-0002,ELB-AYKMY7BD6XH8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.11.2019
bytyvpoprade.sk,ELBI-0002,RAIN-0011,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,28.08.2019
c4p.sk,ELBI-0002,C4PI-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,19.10.2019
caha.sk,ELBI-0002,JOZE-0930,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,27.02.2020
caimi.sk,ELBI-0002,NEUD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
campingparkkarpaty.sk,ELBI-0002,JSWO-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.02.2020
campione.sk,ELBI-0002,PAGE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.06.2019
caretta.sk,ELBI-0002,ELB-6K0DIUC01DHZ,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,16.03.2020
carhifishop.sk,ELBI-0002,DAMI-0010,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,10.12.2019
carhifituning.sk,ELBI-0002,DAMI-0010,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.06.2019
cariscloud.sk,ELBI-0002,ELB-VUOCIE0NDRCK,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,09.01.2020
carissimi.sk,ELBI-0002,SZVE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,17.01.2020
caronly.sk,ELBI-0002,BLUE-0057,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,30.12.2019
cartracker.sk,ELBI-0002,ELB-GL2BTP63PZZP,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,14.11.2019
carwrapstyle.sk,ELBI-0002,DAMI-0010,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,05.12.2019
cascando.sk,ELBI-0002,NEUD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
casdovianoc.sk,ELBI-0002,ELB-2WOXOBHLGR5Y,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,22.10.2019
caspermedia.sk,ELBI-0002,CPER-0002,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.01.2020
casprini.sk,ELBI-0002,NEUD-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,11.10.2019
catmedia.sk,QDIG-0003,CATM-0002,OK,ns1.q7.sk,ns2.q7.sk,,,28.04.2020
cattery.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,26.02.2020
catterymanager.sk,UXSO-0001,H691257,OK,amit.ns.cloudflare.com,mona.ns.cloudflare.com,,,26.02.2020
cbbb.sk,ELBI-0002,ZBOR-0012,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,07.11.2019
cbg-olej.sk,ELBI-0002,ELB-5DEJJ5GHMV2R,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,04.04.2020
cbgolej.sk,ELBI-0002,ELB-9ZODQTMFRIUI,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,23.04.2020
cbmont.sk,ELBI-0002,PAGE-0001,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,18.01.2020
ccr.sk,ELBI-0002,ELB-2CP2VI6GPYSH,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.01.2020
cdinter.sk,ELBI-0002,ELB-0WUVR6Y4KURC,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,12.09.2019
cechvinarov.sk,ELBI-0002,DOTJ-0001-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,24.09.2019
cekoss-pneu.sk,ELBI-0002,CEKO-0005-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,20.01.2020
centrum-rozvoja.sk,ELBI-0002,PETE-2291-1465,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,08.09.2019
centrumbiznisu.sk,ELBI-0002,ELB-98FUGNEMGGW8,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.01.2020
centrumsovicka.sk,ELBI-0002,ELB-YARUT4SDW1H6,OK,ns.inetadmin.eu,ns.inetadmin.sk,ns.inetadmin.cz,,03.02.2020
